sample_id	s__Akkermansia_muciniphila	s__Alistipes_finegoldii	s__Alistipes_onderdonkii	s__Alistipes_putredinis	s__Alistipes_unclassified	s__Anaerostipes_hadrus	s__Anaerostipes_unclassified	s__Bacteroides_caccae	s__Bacteroides_dorei	s__Bacteroides_fragilis	s__Bacteroides_ovatus	s__Bacteroides_stercoris	s__Bacteroides_thetaiotaomicron	s__Bacteroides_uniformis	s__Bacteroides_vulgatus	s__Bacteroides_xylanisolvens	s__Barnesiella_intestinihominis	s__Bifidobacterium_adolescentis	s__Bifidobacterium_animalis	s__Bifidobacterium_bifidum	s__Bifidobacterium_breve	s__Bifidobacterium_catenulatum	s__Bifidobacterium_dentium	s__Bifidobacterium_longum	s__Bifidobacterium_pseudocatenulatum	s__Citrobacter_freundii	s__Clostridium_bartlettii	s__Clostridium_bolteae	s__Clostridium_clostridioforme	s__Clostridium_hathewayi	s__Clostridium_leptum	s__Clostridium_nexile	s__Clostridium_ramosum	s__Clostridium_sp_KLE_1755	s__Clostridium_spiroforme	s__Clostridium_symbiosum	s__Collinsella_aerofaciens	s__Coprobacillus_unclassified	s__Coprococcus_comes	s__Dialister_invisus	s__Dorea_formicigenerans	s__Dorea_longicatena	s__Eggerthella_unclassified	s__Enterobacter_cloacae	s__Enterococcus_avium	s__Enterococcus_faecalis	s__Enterococcus_faecium	s__Escherichia_coli	s__Escherichia_unclassified	s__Eubacterium_eligens	s__Eubacterium_hallii	s__Eubacterium_ramulus	s__Eubacterium_rectale	s__Eubacterium_siraeum	s__Eubacterium_sp_3_1_31	s__Faecalibacterium_prausnitzii	s__Haemophilus_parainfluenzae	s__Klebsiella_oxytoca	s__Klebsiella_pneumoniae	s__Klebsiella_unclassified	s__Lachnospiraceae_bacterium_1_1_57FAA	s__Lachnospiraceae_bacterium_2_1_58FAA	s__Lachnospiraceae_bacterium_5_1_63FAA	s__Lactobacillus_casei_paracasei	s__Lactobacillus_rhamnosus	s__Lactococcus_phage_P680	s__Megasphaera_micronuciformis	s__Oscillibacter_unclassified	s__Parabacteroides_distasonis	s__Parabacteroides_merdae	s__Parabacteroides_unclassified	s__Peptostreptococcaceae_noname_unclassified	s__Prevotella_copri	s__Roseburia_hominis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Roseburia_unclassified	s__Ruminococcus_bromii	s__Ruminococcus_callidus	s__Ruminococcus_gnavus	s__Ruminococcus_lactaris	s__Ruminococcus_obeum	s__Ruminococcus_sp_5_1_39BFAA	s__Ruminococcus_torques	s__Streptococcus_parasanguinis	s__Streptococcus_salivarius	s__Streptococcus_thermophilus	s__Subdoligranulum_sp_4_3_54A2FAA	s__Subdoligranulum_unclassified	s__Veillonella_atypica	s__Veillonella_parvula	s__Veillonella_unclassified
4736845	0.0028741	0.0009607	0.0021886	0	0.0060166	0.0033094	0	0	0.0068269	0.0095424	0.0493874	0	0	0	0	0	0	0	0.0003336	0.140872	0.001536	0.0001321	0	0.0545899	0.110473	0	0.001249	0.0006002	1.20E-05	0.0004309	0	0.0289023	0.0008832	0	0	0.0007562	0	0.0031123	0	0	0.0048622	0	0.0028146	0	0	0	0	0.0005749	0.0005669	0.0091912	0	0	0.0320924	0	0.0042227	0.0473543	0	0	0	0	0.0071221	0.0002282	0.0047928	0	0.0004513	0	0	0.0040234	0	0	0.0010995	0	0	0	0.0447704	0.0755297	0	0.191794	0	0.0129264	0.0065156	0.0014269	0.0346944	0.0095979	0.0001423	0.0015408	0.0030698	0	0.040442	0.0004023	0.0032958	0
7246953	0.001327	0	0	0.0077196	0	0.0049696	0	0.103831	0	0	0	0	0	0	0	0	0	5.74E-05	0	0	0.0181064	0.0011417	0	0.125048	0.308321	0.0001008	0.0004423	0.0090673	5.46E-05	0.0038558	0	0.002618	0	0.0060591	0	0.0002172	0.0243611	0.0797502	0	0	0.0034263	0.0118565	0.0056351	0	0	0.0005409	0	0.0174434	0.0037562	0	0	0	0.0001761	0	0	0.0004551	0.0002976	0.0003835	0	0.0002679	0	0	0.0006679	0	0	0	0	0.0008324	0	0	0	0	0	0	0	0	0.0001119	0	0	0.143986	0.0001581	5.29E-05	0.0410542	0.0207909	0.0001822	0.003607	0.0002	0	0.0229069	0.0011933	0.0072794	0.0046183
1611628	0.0746066	0	0	0	0	0.0011816	0	0	0	0	0	0	0	0.0236317	0	0	0	0	0	0	0.0014804	0	0	0.244828	0	0.0201866	0.000589	0.0044997	0.0070746	0.0001378	0	0.0208713	4.22E-05	0	0	0.0006411	0.0001442	0.0515502	0	0.0443463	0	0	0.0063605	0	0.0003002	0	0	0.0139613	0.0019791	0.0009141	0.0180292	0	0.0001321	0	0	0.0044383	0	0	0	0	0	5.50E-05	0.000678	0	0	0	0	0.0058449	0	0	0.0031849	0.0014701	0	0	0	0	0.0005378	0.380385	0	0.0129757	0	0.0001534	0	0.0127906	0.0005258	0.0010315	0	0	0.0043817	0.0002631	0.002677	0.0022925
3574275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.90E-05	0.841393	3.90E-06	0.050751	0.0004627	2.25E-05	0	9.10E-06	0	0	0	0	0	0.0024958	0	0	0	0	0	0	0	0	0	0	0	0	0.0041397	0	0.0271149	0.0024495	0	0	0	0	0	0	8.22E-05	8.25E-05	0.0006002	0	0.0002389	0	0	0	0.0047257	7.79E-05	0	0	0	0	0	0	0	0	0	0	0	4.70E-06	5.29E-05	0	0	0	0	0	0	5.37E-05	0	0	0	2.65E-05	0.000423	0.0500821	0.005892
6384097	0	0	0	0	0	0	0.0002427	0	0	0	5.22E-05	0	2.89E-05	1.24E-05	1.95E-05	0	8.80E-05	0	0	6.79E-05	3.60E-06	0	0	0.399979	0.0001423	0	3.51E-05	0	0	0	0	0	0.0012338	0	0	0	0	0.0303618	0	0	0	0	0	0	0	0.0001848	0.436	0.0148569	0.0039939	0	0	0	0	0	0	0	0	0.0017006	0	0.0007541	0	0.0011768	0	0	0	0	0	0	4.54E-05	0	0.0001083	0	0	0	0	0	0	0	0	0.0047902	0	0	0	0.0006718	0.0004824	0.0089934	0	0	0	1.12E-05	0	0.0002039
1683497	0	0	0	0	0	0	0.0037603	0	0.30899	0	8.80E-06	0	0.0335545	0	0	0	0	6.93E-05	0	0	0	0	0	6.67E-05	0.380143	0.001801	0.000153	0	0	0	0	0.0174688	0.0430451	0	0	0	0.0541818	0.0658586	0	0	0	0	0	0.0006012	0	0	0	0.0006688	0.0038306	0	0	0	1.20E-05	0	0	0	0.0068417	0	0.0006967	0	0	0	0	0	0.0008345	0	0	0	0	0	0	0.0018101	0	0	0	0	0.0001989	0.0001302	0	0.0308802	0	0	0	0.0022565	0.0002855	0.0055449	0	0	0	0.0019125	0.0022955	0.0239397
5903625	9.51E-05	0.0002509	0.0043049	0	0.0015786	7.84E-05	1.71E-05	0	0.0064947	0	0.0117047	0	0	0.0453027	0.0119137	0	0	0.00408	0	0.0003085	0.0001468	0	5.63E-05	0.574677	0	0	0.0015963	0.000401	0.000687	0.0004089	0.0010209	5.39E-05	0.0008737	0	0	0.0059704	0	0.008497	0.0075763	0	0	0.0013325	0.0227515	0	0	0	0	0.0669623	0.0165186	0	0	0	0	0	0.0023941	0.0500786	0	0	0	0	0	0	7.30E-06	0	0	0	0.0013146	0.0005275	0.0049987	0	0.0081773	0.0041155	0	0.0008513	0	0.0011401	0	1.57E-05	0	0.0246704	0	0.0019855	0.0126138	0.06063	0.0001888	0.0002819	0.0003167	0	0.0100556	0	0	0.0002628
2983091	0	0.0002009	0.0001088	0.0150063	0	0.0091242	0	0.0271225	0.0025613	0	0.0001404	2.33E-05	0.0190664	0.0577163	0.0419922	0.0031209	0.0142914	0	0	0.0003562	0	0	0	0.127216	0.0653327	0	0.0016119	0	0.0045459	0.0019808	0	0.03893	0	0	0	0.014934	0.0116005	0.053679	0	0	0	0	0.0011335	0.0151918	0	2.00E-05	0	0.0479612	0.0128315	0	0	0	0	0	0	4.05E-05	0	0	0.0020171	0	0	0	0.0060038	0	0	0	0	0	0.0004962	0.0027979	0.0059115	0.000792	0	0	0.0245225	0	0.0084269	0	0	0.0470234	0	0.0011559	0	0.153891	0	0	0	0	0.0418519	0	0	0
6761827	0	0	0	0	0	0.0022803	0	0	0	0	0	0	0	0.0013667	0.000402	0.0002608	0	0.333149	0	0	0.0001139	1.86E-05	0.0113899	0.199454	0	0	0.0086185	0	0	0.0001296	0	0	0.0193606	0	0	0.0005641	0	0.022054	0	0	0	0	0.0148127	0	0	0	0	0.0144529	0.0044487	0	0	0	0	0	0	0	0	0	0	0	0	0.0107069	0.0006715	0	0	0	0	0.0008384	0	1.83E-05	0	0.0838313	0	0.0013187	0.0036051	0	0	3.20E-06	0	0.0743947	0.0399813	3.30E-05	0.0596246	0.0171591	4.15E-05	0.0012075	0	0	0.0389491	0	4.21E-05	4.62E-05
3160748	0.0066494	0.0161918	0.0299467	0.021972	0.0029586	7.10E-06	1.98E-05	0	0	0.0175867	0.0023802	0	0.0081408	0.014982	0.0419946	0	0	6.41E-05	0	0.072293	0	0	0	0.0702484	0	0	0	0.0004036	0.0004298	0.0009382	0	0	0	0	0	0.0010991	0	0.0003843	0	0.0030921	9.33E-05	0	0.0022321	0.0803634	0	0	0	0.0266321	0.0202406	0.0062309	0.0013833	0.0020011	0.0203998	0	0.0003342	0.146779	8.52E-05	0	0	9.64E-05	0	0	0.0004967	0	0	0.0020055	0	0.0018359	0.0021691	0	0.0052773	0.0002837	0	0.000349	0.0006605	0.0039244	0	0.0592206	0	0.0001094	0.0028742	0.0005226	0	0.0020563	0.0001384	0.000313	0	0	0.0436037	0	0.0002719	0.0005305
1586161	0	0	0	0	0	0	0	0	0	0	0	0	0	4.37E-05	3.66E-05	0	0	0	0	0.854138	0	0	0	0.032138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.01E-05	0	0.0002069	0	0.0763232	0.0081196	0	0	0	0	0	0	0	0	0.0014729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55E-05	0.0267091	0.0004304	0
6641101	0.0003047	0	0	0	0	0.0023367	0	0	0.0004234	0	0	0	0	0	0	0	0	0	0	0.177774	0.364809	0	0	0.0403682	0	0	0.0010989	0.0056689	0	0.0003031	0.0008983	0.0030438	0.0084643	0.0054254	0.0074261	0.0001045	0	0.0125992	0	0	0	0	0.0008632	0	0	0.0005196	0	0.0747872	0	0	0	0	0.0056278	0	0	0.0082477	0.0003675	0	0.0003682	0	0.0011033	0.0008039	0.0044735	0	0	0	0	0	0	0	0	0.0007475	0	0.0054452	3.79E-05	0	0	0.174188	0	0.0046191	0	0	0.0103205	0.0189571	0.0006789	0.0175925	5.03E-05	0	0.0141536	0.0001205	0.0009816	0.0011216
7325793	0	0	0	0	0	0	0.003478	0	0	0	0	0	0	0	0	0	0	0.0018161	0	0	2.36E-05	0.0271716	0	0.317708	0.13166	0.0006938	0.0014215	0	0	0	0	1.83E-05	0	0	0	0	0	0.0142071	0	0	0	0	0.0064947	2.76E-05	0	0.0009783	0	0.129809	0.0117047	0	0	0	0	0	0	0	0	0.0002007	0	0.0003798	0	0	0	0	0	0	0	0	0	0	0	0.0011919	0	0	0	0	0.0004157	0.0001178	0	0.0308646	0	0	0	0.0068367	0.000127	0.0016246	0	0	0.304938	0.0003306	0.0010358	0.0008977
3238467	0.0005334	0.0053833	0.0073071	0.027251	0	0	0	0	0	0.0432102	0.0033618	0	0.0398022	0.0237272	0.127548	0	0	0.0001757	0	0	1.10E-05	0	0	0.136372	0	0	0	0.0003045	0.0008269	0.0003145	0	4.75E-05	0.0002078	0	0	0.000854	0	0.0012748	0.0012801	0.0051938	2.20E-05	0.0005106	0.0036971	0.0549939	0	0	0	0.0001337	0.0061773	0.0049261	0.0003861	0.0025621	0.0176325	0	0.0016002	0.186572	0.0017346	0	0	0	0	0	0.0003224	0	0	0.0037211	0	0.00019	0.0050802	0	0.0098968	0	0	0.0014314	0	0.0026002	0	0.217774	0	0.0002874	0.0002241	0.0004219	0	0.0016957	0.0002477	0.0004079	0	0	0.0244416	5.90E-06	0.0001723	0.0007997
7934169	2.19E-05	0	0	0	0	0	0.0003095	0	0.000432	0	0	0	0.0001567	0	0	0	0	0.0570846	0	0.160597	0.0510748	0.0135375	0	0.477566	0	0	0	0.0012913	0.0002895	0.0001538	0	0	0.0010814	0	0.0017197	0	0.0502792	0.0046318	0.0070909	0	0	0.0003991	0	0	0	0	0	0.029547	0.0016129	0	0	0	0	0	1.60E-05	0.0829098	0	0	0	0	0	0.0006618	0.0001602	0	0	0	0	0.0003337	8.02E-05	0.0001043	0	0	0.0001517	0	0	0	0	0.0001672	0	0.0136198	6.80E-06	8.96E-05	0	0.0015856	0.0017732	0.0205108	3.70E-05	0	0.0074219	0.0001242	0.0002729	0.0012965
1591863	0	0	0	1.43E-05	0	0	0	0.0002405	0	0.0021049	0.0002673	2.33E-05	4.50E-05	0.0002346	0.0014017	0	0	0.0018971	0	0.013586	0.0128838	0	0	0.723968	0.0022352	2.02E-05	0	0	0	3.82E-05	0	0.0003121	0	0	0	0	0.0031345	0.0002031	0	0	0	0	0	0	0.0118269	0.0203651	0.0005512	0.0256503	0.0090642	0	0	0	0	0	0	0.005755	0	0.0001654	0	0.0006791	0.0002118	0	0	0	0	0	0.0005273	0	0	0	0	0.0004698	0.0011914	0	0	0	0	0	0	0.0021352	0.003684	0	0	0.0041611	0.0007002	9.00E-05	0	0	0.0003499	0.0008847	1.04E-05	0
9087856	0.0009394	0	0	0.0254899	0	0	0	0	0.0371293	0	0.0402758	0	0	0	0	0	0	5.80E-06	0	0.640711	0	0	0.0008115	0.165618	0.0105653	0	0.000616	0.0013939	0	0.0008653	0.0002524	0.0042248	0.0001476	0	0	0.0002076	0.002384	0.0078462	0	0	0	0	0.0008932	0	0	0	0	0.0041654	0.0014509	0.000169	0.0006861	0	0.0021371	0.0111016	0	0.0043622	1.10E-05	0	0	0	0	0	0.0002307	0	0	0	0	0.0030171	0	0	0	0	0	0.0009352	0	0.0034874	0	1.90E-05	0	0.0054431	0	0	0	0.0108303	0	5.58E-05	0	0	0.0032438	0	0	2.04E-05
2722659	0	0	0	0	0	0	0.0009181	0	0	0.0005444	0.0001426	0	0	0.0018115	0.0005802	0	0	0	0.0442789	5.34E-05	5.00E-06	0	0	0.000161	0	0	0	0.00176	0	0.000545	0	0.0336847	0	0	0	0.0011115	0	0.452004	0	0	0	0	0.071727	0.0017616	0	0	0	0.020714	0.0102404	0	0	0	0	0	0	0.0001194	0	0.0663479	0	0.0283823	0.0004545	0	0	0	0	0	0	0	0	0.0002058	6.30E-05	0.0004431	0	0	0	0	0	1.47E-05	0	0.0494554	0	0	0	0.0022624	0	0.0004135	0.0021562	0	0	0	0.0003513	0.0001326
3994064	0.0366199	0	0.05733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001404	0.0580832	0	0.0001142	0.0001932	0	0	0.0011177	0.0014641	0.0050721	0.0033074	0	0.0083558	0.0005106	0	0	0	0	0.0018411	0	0	0	0	0.0020193	0	0	0	0	0.0002466	0.000926	0	0.0008105	0	0.000183	0	0	0.411523	0.0002229	0	0	0	0	0.003415	0.011382	0	0	0	9.30E-06	0.0014627	0	0	0	0.0016591	0	0	0.0821119	0	0	0.259597	0	0.0175709	0	2.23E-05	0	0.0015971	0.0005739	0.0141496	0	0	0.0011818	0.0006165	0.0039918	0.0078335
2273223	0.0006048	0	8.26E-05	0	0	0.000695	0	0	0	0	0	0	0	0.0002034	0	0	0	0	0	5.40E-06	0.0001804	0.0002004	0	0.232734	0.0160725	0	0.0012062	0	0	3.93E-05	8.39E-05	0	0	0	0	0	0.036468	6.16E-05	0.0054662	0.0036545	0.0076472	0.0033349	0.0033113	0	0	0	0	5.03E-05	3.23E-05	0.0001014	0.0041884	0.0106611	0.10951	0	0.000539	0.0181455	0	0	0	0	0.0024048	0	0.0038585	0	0	0	0	1.07E-05	8.29E-05	0	8.38E-05	0.0033213	0	7.71E-05	0	4.07E-05	0.000451	0.357758	0.0051575	0.0031513	0.0001699	0.0124189	0.0991416	0.0196471	0.0015571	0.0115186	0	0	0.0059326	0	0	0
8837308	0	0	0.0078734	0	0.0037866	0.0007396	0	0	0.0261465	0.0143238	0	0	0	0	0	0.0043061	0	0	0	0	0	0	0	0.390575	0	0	0.0005343	0.0001724	0.000353	0.0002196	0	0.000146	0.006115	0	0	0.000538	0	0.0161075	0	0	0.0012164	0	0.0053449	0	0	0.000308	0	0	0	0.0004076	0.0012767	0	0	0	0	0.0979253	0.0012009	0	0	0	0	0	0.0029615	0	0	0	0	0.0003931	0.0014232	0	0.0033547	0.0001622	0	0.0082541	0.0039064	0.0043628	0	0	0	0.0012701	0	0.0010049	0.107652	0.22265	0.0003083	0.000768	0	0	0.0584446	0	8.96E-05	0.0001502
9593534	0.0046679	0	0	0	0	0	0.0015667	0.0638625	0	0.0296288	0.0025695	0	0	0	0	0	0	0	0.0157432	0	0.388082	0	0.0004048	5.86E-05	0	0	0	5.22E-05	0.0406502	0.0151485	0	0.0193642	0.0028961	0	0	0.0046899	0	0.0445546	0	0	0	0	0.0178682	0	0	0	0	0.0004449	0.0001097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051053	0	0.0158929	0	0.0474461	0	0	0	0	0	0	0	0	0.171218	0	0	0	0.0126914	0	1.11E-05	0.0220688	0	0.0012577	0.0008382	0.0124818	0.0280173
7041237	0.0345645	0	0	0	0.116952	0	0.0002049	0	0	0.0972199	0	0	0	0	0	0	0	0	0	0	0.005339	0	0	0.19431	0.0225617	0.0054114	0.0214561	0.0012834	0.0004796	0.0077362	0.0019988	0.0003142	0.0012023	0	0	0.0002412	0	0.0031002	0.0093915	0.0051656	0	0.0236585	0.010648	0	0	0	0	0.0492811	0.0072148	0	0.0056363	0.0016852	0	0.0068158	0.0021353	0.0017536	0	0.0018004	0	0.0013913	0.0219696	5.60E-05	0	0	0	0	0	0.0001278	0	0	0	0.001523	0	0.0010324	0	0	0.0009435	0.158201	0.0005546	0.0041846	0.0010751	0.0004195	0	0.0126885	0	0	0	0.0833971	0.0137529	0	0	0
3337765	0.0048124	0	0.0045464	0	0.0022452	0.00202	0	0	0.0026074	0.0068743	0.0184349	0	0.0136553	0.0445192	0.0161381	0	0	0	0.0003727	0.0690015	0.0004874	0.0238982	0	0.0419291	0.0037884	0	0.0009942	0.0124607	0	0.0021671	0	0.0001462	0.00045	0	0	0.0048051	0	0.0014732	0	0.0060207	0.0143291	0	0.0056517	0	0	0	0	0.0066318	0.0006698	0.0074642	0.0190431	0	0.0032472	0.0040039	0.0147322	0.0177877	0	0	0	0	0	0	0.0123221	0	0.0052186	0	0	0.0014741	0.0036083	0	0.012028	0	0	0.0005176	0.0117132	0.00396	0	0.0846604	0	7.10E-05	0.0018135	0.0003303	0.268645	0.01882	0	0.0056592	0.126292	0	0.0223609	0	0	0
1884944	0	0	0	0	0.0002167	0.0005708	0	0.0005517	0	0	0	0	0	0.0086247	0.0050733	0	0	0	0	0	0	0.210724	0.0028072	0.120679	0	0	0	0.0305784	0	0.0001232	0	0.0001118	0.0001276	0.0250882	0	0.0017873	0.0553337	0.0009502	0	0	0	0	0.0016785	0	0	0	0	0	0	0	0	0	0	0	0	0.0099527	0	0	0	0	0	0	0.0064167	0	0	0	0	0.000339	0.0008874	0.0008876	0	0	0	0	0	0	0.018753	0.271105	0	0	0	0	0	0.129827	0	1.68E-05	0.0004061	0	0.0261674	0	0	0.0001614
1051722	0.155255	0	0	0	0	0	0.0061052	0	0	0	0	0	0	0	0	0	0	0	0	0	0.214995	0	0	0.15565	0	8.13E-05	0.000237	0.028724	0	0	0	0.121497	0	0	0	0	0	0.0659759	0	0	0	0	0.0118609	0	0	0	0	0.0151717	0.0063797	0.0625426	0	0	0	0	0	0	0.0012468	0	0.0001902	0	0	0.0005827	0	0	0	0	0.0037052	0	0	0	0	0.0001256	0	0	0	0	0	0	0	0.0413042	0	0	0	0.0075902	0	0.0001021	0	0	9.00E-05	0.004023	0.0121049	0.0328076
2119792	0.006619	0.0038222	0.002924	0.0193204	0	8.86E-05	0	0.0005984	0.0002231	0	0.0022882	0	0.0043317	0.003733	0.0017248	0.0004945	0.0035918	0.0250949	0	0.322486	0.000159	0.0264728	0	0.0024847	0	0	0	0.0003705	0.0001661	0.0001341	0	0	0	0	0	9.26E-05	0.0312503	0.0003049	0.0025409	0.0623377	0	0	0.0004055	0	0	0	0	0.0004419	0.0001039	0.0059874	0.0060295	0.0051306	0.0146667	0.0132688	0	0.0773777	0.0002963	0	0	0	0.0003356	0	0.0004822	0	0	0.0008787	0	0	0.0007212	0.0010436	0	0	0.0328559	0.0002681	0.0018589	0.008052	0	0.249459	0	0.000727	0	0.000841	0	0.0024533	0.0001831	0.0012343	0.0011038	0	0.0172592	0	0	0
3363911	0.0031191	0.0015705	0.0033137	0.012238	0	0.0040969	0	0.0081615	0	0.0019964	0.0003781	0.0048765	0.0002137	0.017017	0.0206564	0.001252	0	0.0608429	0	0	6.46E-05	0.00155	0	0.0273062	0.0156348	0	0.0002123	1.99E-05	0	0	8.19E-05	0	3.45E-05	0	0	0.0004387	0.0192702	0.000855	0.0034505	0.0337466	0.0040096	0.0012549	0.0005987	0	0	0	0.0021635	0.0004848	0	0.0034724	0.0027092	0.0061274	0.418815	0.010131	0.0008841	0.0902957	0.0004658	0	0	0	0.0028465	0	0.0142763	0	0	0	0	0.0025572	0.0028609	0.0064664	0	0.0003832	0	6.34E-05	0.0022369	0.0004431	0.0020343	0.0001969	0	0.0001705	0.0002378	0.0124222	0.0843073	0.0167823	1.52E-05	0.0061588	0.0007093	0	0.0177403	0	0.0003145	0.0012419
7430617	0.420504	0.0002212	0	0.0002707	0.0013126	0	8.60E-06	0.0136001	0	0	0	0	0.0014396	0.0187479	0.0040575	0	0	0.0004321	0	0.0002138	6.60E-05	0	0.0015992	0.00061	0.115249	0	0	0.019905	0.0532515	0	0	0	0.0090929	0	0	0	0	0.0106719	0	0	0	0	0.0076329	0	0	0	0	0.0003001	0.0001891	0	0	0	0	0	0	0.0001221	0.0003199	0.0008251	0	0.0003763	0	0	0	0	0	0	0.0023184	0.0015141	0.0001289	0.0043596	0	0	0	0	0	0	0	0.0001005	0	0.0488349	0	0	0	0.002639	0.0001859	2.57E-05	0	0	0.0037723	0.0001632	0.0019219	0.0241322
7559900	0.0909937	0	0	0	0	0	0.0006086	0	0	0.108131	0	0	0	0	0	0	0	0	0.0007085	3.05E-05	0.0238858	0	0.0031332	0.0001409	0	0	8.93E-05	0.0012593	0.0001598	0.0042881	0	0.0151018	0.0013938	0	0	0.0145224	0	0.0171443	0	0.03116	0.0022111	0.0014827	0.0011924	0	0	0	0	0.0162134	0.0006168	0.0099922	0.0019119	0	0.0143164	0	0	0.386255	0.0028295	0	0.0001755	0	5.86E-05	5.36E-05	0	0	0	0	8.32E-05	0	0	0	0	0	0	0	0.0060277	0	0.0013089	0.183143	0	0.0081862	0	0	0	0.0020864	0	1.80E-05	0.001149	0	0	0.0006598	0.0145625	0.0037508
4808459	0	0	0	0	0	0.0001802	0.0166598	0	0	0.0067297	0.0544987	0	0.0182164	0	0	0	0	0	0	0	0	0	0	0.653983	0	0	0.0015249	7.27E-05	0	1.81E-05	0.0063763	0.0057418	0	0	0	2.97E-05	0	0.0108709	0	0.0675528	0	0	0.001598	0	0	0	0	0	0	0	0	0	0	0	0	0.0017889	0	0	0	0	0	0.0052531	0.0001248	0	0	0	0	0.0028566	0.0035475	0	0.0016916	0	0	0	0	0	0	6.63E-05	3.88E-05	0.0200765	0	0	0	0.0237223	0	0.0001517	0	0	0.0741055	0	0	0
4458282	0	0	0	0	0	0	0	0	0.0135934	0	0.0857488	0	0	0	0.0215551	0.0001694	0	0	0	0.085997	0.232144	0.0002335	0.0043538	0.134701	0.279582	0	0.0004563	0	0	0	0	0.0022301	0.0049286	0	0	0	0	0.0047994	0	0	0	0	0.0050311	0	0	0	0	0.0224707	0.0045238	0	0	0	4.97E-05	0	0	0	0	0.0007196	0	0.0002271	0.0002357	0	0.0003181	0.0005976	0.0038456	0	0.004567	0	0	0	0	0.0010945	0	0	0	0	0	0.0002225	0	0.02129	0.0027312	0	0	0.0020813	0	0	0	0	0.0241278	0.0046799	0.0001694	0.0151567
1550009	0.0209921	0	0	0	0	0	0.0067967	0.0001108	3.01E-05	0	0	0	0	0	0	0	0	0.0001042	0	0.0010508	2.85E-05	0	0	7.50E-05	1.49E-05	0.0009548	0	0.0004886	0	0.0008391	0	0.0061579	0.0193199	0	0	0	0	0.0836307	0	0	0	0	0	0.0102156	0	0	0	0.267899	0.0825363	0	0	0	0	0	0	0	0	0.0093208	0.142774	0.0190481	0.0003535	0.0001434	0	0	0	0	0	0	0	0	6.32E-05	0	0	0	0	0	0	0.0001111	0	0.28314	0	0	0	0.0151166	0.00072	0	0	0	0.0002099	0	0	0
6294087	0	0.0016074	0	0.0613266	0	0.0008881	0	0.0817322	0.0180515	0	0.0099809	0	0.0190525	0.011916	0.0183164	0.0033209	0	0	0	0.0003192	0.0004593	0	0	0.142846	0.0511249	0	0.0006235	0.0089614	0.0056527	0.0026602	0	0.0421908	0.0031979	0	0	0.0025801	0	0.0018944	0	0	0	0	0.0020802	0	0	0	0	0.0460289	0.022792	0	0.0014321	0	0	0	0	0.238706	0	0	0	0	0	0	0.0019198	0	0	0	0	0.0100602	0.0107124	0.0122575	0.0035798	0.0021156	0	0	0	0	0.0061759	0	0	0.0292442	0	0	0	0.0027571	0	0.0007665	0.0112227	0	0.0192114	0	0.0020771	0.0016351
2320408	0	0	0	0	0	0	0.0009877	0	0	0	5.40E-06	4.63E-05	2.09E-05	3.50E-05	0	0	0	0.0135577	0	0.453898	0.105452	0	0	0.131002	0	0.0002735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011566	0	0	0.0059165	0.0018294	0.145146	0.0327558	0	0	0	0	0	0	0	0	0.0129452	0	0.0052478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0844443	0.0003118	0.0003414	0.0024211	0	0	0	0	0.0001163	7.28E-05
5126559	6.69E-05	0	0	0	2.44E-05	0	0.0004125	0.0004227	0	0	0	3.60E-06	0.0007075	0	0.0002659	0	0	0	0	0	0.0001241	0	0.0004041	0.59016	9.84E-05	0	0.0004452	0	0.0008062	0	0	0	0	0	0	0	0.196265	0.0105281	0	0	0	0	0.004404	0	0	0.0215792	0	0.0021142	0	0	0	0	0	0	0	3.92E-05	0	0	0	0	0	0	0.0005579	0	0	0	0	0	0.0001235	0.0004996	0	0	0	0	0	0	0	0.0005099	0	0.10171	0	0.0028438	0	0.0072086	0.0039079	0.0053326	0.0047915	0	0.0100284	0	0	0
8144631	0	0	0	0.0128484	0	0.0002584	0	0.0097778	0	0	0	0	0	0	0.0020551	0	0	0	9.22E-05	0.767374	0.0128633	0.0024305	0	0.0427629	0.0033549	0	0.001286	0.0001929	0.0015028	0.0028542	0.003462	0.0008906	0.00067	0	0	0	0	0.0024542	0	5.62E-05	0.0023579	0	0.0012466	0	0	0	0	7.43E-05	0.000184	0.0012391	0	0	0	0	0	0.0572911	0	0	0	0	0	0	9.44E-05	0	1.40E-05	0	0	0.000114	0	0	0	0	0.0029461	0.0008779	0.0001275	0	0	0	0	0.0086638	0	0	0	0.0001583	0	0	0.0003221	0	0.0122025	0	0	0
